"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
856,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","11",15000000,"","","55",,"ほぼ長方形","6.0","80","平成5年","木造","住宅","","南東","私道",4.5,"第１種中高層住居専用地域",60,200,"2011年第３四半期","",""
857,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","20",32000000,"","","100",,"長方形","5.6","100","平成23年","木造","住宅","","北東","都道",25.0,"第１種中高層住居専用地域",60,200,"2011年第３四半期","",""
858,"宅地(土地)","工業地","13227","東京都","羽村市","緑ヶ丘","羽村","29",350000000,"340000","","2000㎡以上",100000,"ほぼ長方形","50.0m以上","","","","","","北東","市道",16.0,"工業専用地域",60,200,"2011年第３四半期","",""
859,"中古マンション等","","13227","東京都","羽村市","緑ヶ丘","羽村","11",14000000,"","３ＬＤＫ","60",,"","","","平成10年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","未改装",""
860,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","20",3800000,"","","60",,"長方形","8.4","60","昭和52年","木造","住宅","","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2011年第２四半期","",""
861,"宅地(土地)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","23",5200000,"200000","","85",62000,"長方形","8.4","","","","","","南西","私道",4.5,"第１種中高層住居専用地域",60,200,"2011年第２四半期","",""
862,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","20",75000000,"","","300",,"長方形","16.7","300","平成23年","木造","住宅","","北東","都道",25.0,"第１種中高層住居専用地域",60,200,"2011年第２四半期","",""
863,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","11",46000000,"","","115",,"長方形","7.2","100","平成23年","木造","住宅","","南東","市道",8.0,"第１種中高層住居専用地域",60,200,"2011年第２四半期","",""
864,"宅地(土地)","住宅地","13227","東京都","羽村市","緑ヶ丘","羽村","14",23000000,"710000","","110",220000,"長方形","11.0","","","","","","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2011年第１四半期","",""
865,"中古マンション等","","13227","東京都","羽村市","小作台","小作","2",24000000,"","３ＬＤＫ","70",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2015年第４四半期","改装済",""
