"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
2587,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","8",63000000,"1100000","","180",350000,"長方形","19.3","","","","","その他","南","市道",8.0,"近隣商業地域",80,200,"2014年第３四半期","",""
2588,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","本町","東村山","10",41000000,"","","115",,"ほぼ正方形","7.0","90","平成26年","木造","住宅","住宅","南","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2589,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","9",35000000,"1100000","","105",330000,"ほぼ整形","12.5","","","","","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2014年第３四半期","",""
2590,"宅地(土地)","商業地","13213","東京都","東村山市","本町","東村山","8",15000000,"1000000","","50",310000,"ほぼ長方形","4.6","","","","","住宅","南","都道",8.0,"近隣商業地域",80,200,"2014年第３四半期","",""
2591,"中古マンション等","","13213","東京都","東村山市","本町","東村山","7",20000000,"","２ＬＤＫ","55",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2014年第３四半期","",""
2592,"中古マンション等","","13213","東京都","東村山市","本町","東村山","3",30000000,"","３ＬＤＫ","65",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2014年第３四半期","改装済",""
2593,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","本町","東村山","10",43000000,"","","115",,"ほぼ長方形","","90","平成26年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2594,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","13",4500000,"480000","","30",150000,"ほぼ長方形","4.6","","","","","その他","西","市道",10.0,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2595,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","10",27000000,"740000","","120",230000,"ほぼ長方形","8.3","","","","","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第２四半期","","私道を含む取引"
2596,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","3",31000000,"880000","","115",270000,"台形","5.2","","","","","住宅","南","私道",,"商業地域",80,400,"2014年第２四半期","",""
2597,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","15",13000000,"360000","","120",110000,"不整形","","","","","","住宅","北東","私道",4.2,"第１種中高層住居専用地域",60,200,"2014年第２四半期","","私道を含む取引"
2598,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","本町","東村山","9",54000000,"","","100",,"ほぼ台形","9.0","100","平成26年","木造","住宅","住宅","西","市道",16.0,"近隣商業地域",80,200,"2014年第２四半期","",""
2599,"中古マンション等","","13213","東京都","東村山市","本町","東村山","5",5000000,"","２ＤＫ","35",,"","","","","ＲＣ","住宅","住宅","","",,"",,,"2014年第２四半期","",""
2600,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","9",24000000,"450000","","180",130000,"ほぼ整形","","","","","","","東","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第１四半期","","私道を含む取引"
2601,"中古マンション等","","13213","東京都","東村山市","本町","東村山","7",22000000,"","３ＬＤＫ","70",,"","","","平成14年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2014年第１四半期","改装済",""
2602,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","16",19000000,"","３ＬＤＫ","65",,"","","","","ＲＣ","住宅","住宅","","",,"",,,"2014年第４四半期","",""
2603,"宅地(土地)","住宅地","13213","東京都","東村山市","美住町","久米川","11",43000000,"370000","","390",110000,"不整形","20.0","","","","","","南","道路",11.0,"第１種中高層住居専用地域",60,200,"2014年第１四半期","",""
2604,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","16",18000000,"","２ＬＤＫ＋Ｓ","65",,"","","","平成15年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2014年第１四半期","未改装",""
2605,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","11",19000000,"","３ＬＤＫ","55",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"準住居地域",60,200,"2014年第１四半期","未改装",""
2606,"中古マンション等","","13213","東京都","東村山市","美住町","萩山","9",25000000,"","３ＬＤＫ","65",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2014年第１四半期","未改装",""
2607,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","武蔵大和","12",28000000,"","","160",,"不整形","","90","平成26年","木造","住宅","住宅","南","道路",6.0,"第１種中高層住居専用地域",,,"2014年第３四半期","",""
2608,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","武蔵大和","12",30000000,"","","140",,"不整形","3.2","95","平成26年","木造","住宅","","南","市道",4.8,"第１種低層住居専用地域",40,80,"2014年第１四半期","",""
2609,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","10",16000000,"","","100",,"ほぼ台形","11.5","","","","","","南東","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2610,"宅地(土地)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","5",33000000,"620000","","175",190000,"台形","15.9","","","","","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2611,"宅地(土地)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","12",26000000,"820000","","100",250000,"ほぼ整形","","","","","","住宅","南","道路",5.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2612,"中古マンション等","","13213","東京都","東村山市","美住町","八坂(東京)","7",1900000,"","３ＬＤＫ","65",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2014年第４四半期","未改装",""
2613,"中古マンション等","","13213","東京都","東村山市","美住町","八坂(東京)","9",32000000,"","４ＬＤＫ","80",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2014年第４四半期","未改装",""
2614,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","10",24000000,"","","100",,"ほぼ長方形","13.6","80","","","","住宅","北東","市道",4.5,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2615,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","6",13000000,"","","310",,"不整形","","70","昭和61年","木造","住宅","その他","北","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第２四半期","","調停・競売等"
2616,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","八坂(東京)","7",35000000,"","","130",,"長方形","9.5","140","平成15年","木造","住宅","住宅","北","市道",10.0,"近隣商業地域",80,200,"2014年第１四半期","",""
2617,"中古マンション等","","13213","東京都","東村山市","美住町","八坂(東京)","10",17000000,"","３ＬＤＫ","70",,"","","","","ＲＣ","住宅","","","",,"",,,"2014年第１四半期","改装済",""
