"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1238,"中古マンション等","","13219","東京都","狛江市","岩戸南","狛江","6",40000000,"","３ＬＤＫ","70",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2014年第１四半期","未改装",""
1239,"中古マンション等","","13219","東京都","狛江市","西和泉","狛江","21",15000000,"","３ＤＫ","50",,"","","","昭和43年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第４四半期","未改装",""
1240,"中古マンション等","","13219","東京都","狛江市","西和泉","狛江","23",14000000,"","","50",,"","","","昭和43年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第２四半期","未改装",""
1241,"中古マンション等","","13219","東京都","狛江市","西和泉","狛江","21",19000000,"","２ＬＤＫ","50",,"","","","昭和43年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第２四半期","改装済",""
1242,"中古マンション等","","13219","東京都","狛江市","西和泉","狛江","23",16000000,"","２ＬＤＫ","50",,"","","","昭和43年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","未改装",""
1243,"中古マンション等","","13219","東京都","狛江市","西和泉","狛江","20",15000000,"","２ＬＤＫ","50",,"","","","","ＲＣ","住宅","","","",,"第２種中高層住居専用地域",60,200,"2011年第１四半期","",""
1244,"中古マンション等","","13219","東京都","狛江市","西野川","国領","13",25000000,"","３ＬＤＫ","60",,"","","","平成10年","ＳＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","未改装",""
1245,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","狛江","21",47000000,"","","105",,"袋地等","2.5","85","平成23年","木造","住宅","","南","市道",4.5,"第１種低層住居専用地域",40,80,"2011年第２四半期","",""
1246,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","24",19000000,"","","65",,"ほぼ正方形","6.0","85","平成10年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
1247,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","16",36000000,"","","80",,"ほぼ台形","7.5","65","平成26年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","","私道を含む取引"
1248,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","18",38000000,"","","120",,"ほぼ長方形","6.1","90","平成26年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
1249,"宅地(土地)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","14",45000000,"820000","","180",250000,"台形","9.7","","","","","","南西","市道",6.0,"第１種低層住居専用地域",50,100,"2014年第２四半期","",""
1250,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","24",17000000,"","","85",,"ほぼ整形","9.1","65","昭和49年","木造","住宅","住宅","北東","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
1251,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","駒井町","和泉多摩川","21",35000000,"","","80",,"ほぼ長方形","8.3","65","平成26年","木造","住宅","","東","私道",4.0,"第１種低層住居専用地域",40,60,"2014年第１四半期","",""
